gauge_id,gauge_name,space_remaining,opt_param_plausible,sigma_MD,sigma_obs,camels_uncert,cut_off,theta_1,theta_2,theta_3,theta_4,PCA_emulator,PCA_var_accounted,x1_opt,x2_opt,x3_opt,x4_opt,opt_NSE,opt_log_NSE,opt_normalised_NSE,opt_L1_NSE,opt_corr,opt_bias,opt_RMSD,opt_KGE,x1_most_nonimp,x2_most_nonimp,x3_most_nonimp,x4_most_nonimp,main_effect_x1,main_effect_x2,main_effect_x3,main_effect_x4,total_effect_x1,total_effect_x2,total_effect_x3,total_effect_x4,D_CI_em1,D_CI_em2,D_CI_em3,D_CI_em4,D_DI_em1,D_DI_em2,D_DI_em3,D_DI_em4,obs_missing,start_date,end_date,river,area
50008,Lew at Gribbleford Bridge,0.11739,FALSE,0.03902,0.1377,TRUE,2,0.3,0.2,0.3,0.3,TRUE,93.43,123.9651,-0.58973,42.52108,1.02703,0.89534,NaN,0.90526,0.76773,0.94748,0.03902,1.07493,0.88428,18.82,-4.35363,127.4906,0.996,0.0117,0.77971,0.003557,0.00012704,0.021687,0.98266,0.18539,0.020699,0.968,0.71,0.962,0.648,319.85,2137.6,542.65,2349.7,0,1990-01-01,1999-12-31,River Lew,71.22
50011,Okement at Jacobstowe,4.94464,TRUE,0.17464,0.18575,TRUE,2,0.3,0.2,0.3,0.3,TRUE,90.115,188.6701,-0.27329,88.23467,1.00751,0.63212,0.63589,0.90611,0.59264,0.82162,0.17464,2.28434,0.75024,139.469,-3.53567,98.04408,1.15959,0.0052015,0.80201,0.0041971,0.00012345,0.012737,0.99018,0.17504,0.01628,0.692,0.712,0.678,0.764,2295.9,2098.2,2438.1,1591.2,16.9,1990-01-01,1999-12-31,River Okement,80.17
5003,Glass at Kerrow Wood,62.38354,TRUE,0.00842,0.27414,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.373,3294.468,-0.04001,101.494,1.2027,0.70267,0.66056,0.77081,0.45772,0.83896,-0.00842,2.33643,0.79383,1152.92,-2.71771,323.8008,0.996,0.00068674,0.83504,0.0061818,0.00011054,0.0045973,0.99444,0.15404,0.010196,0.974,0.988,0.646,0.922,304.42,239.82,2856.1,672.66,0,1990-01-01,1999-12-31,River Glass,487.7
51001,Doniford Stream at Swill Bridge,85.23739,TRUE,0.01898,0.13603,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.787,311.0644,-2.56196,170.7158,1.00751,0.94473,0.90234,0.94762,0.7973,0.97214,-0.01898,0.31129,0.9538,163.5988,-3.69927,274.7233,1.0778,0.037147,0.74005,0.0036348,0.00012456,0.050593,0.9539,0.1924,0.025435,0.962,0.78,0.92,0.926,372.17,1454.5,822.79,615.24,0,1990-01-01,1999-12-31,River Doniford Stream,74.23
52004,Isle at Ashford Mill,1.41307,FALSE,0.09174,0.22449,TRUE,2,0.3,0.2,0.3,0.3,TRUE,93.993,219.2034,-0.27329,25.27966,1.19294,0.82554,0.22004,0.85146,0.66087,0.91198,-0.09174,0.86205,0.86626,18.82,-4.19004,166.7526,1.0778,0.053644,0.72118,0.0037482,0.00012921,0.068402,0.93576,0.19223,0.026705,0.72,0.908,0.868,0.928,1967.7,834.38,1048.5,619.97,0,1990-01-01,1999-12-31,River Isle,87.41
52005,Tone at Bishops Hull,50.08222,TRUE,0.02055,0.21591,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.682,319.2859,-1.39096,67.72005,1.1367,0.90508,0.82145,0.91331,0.75682,0.95151,-0.02055,0.50652,0.93102,18.82,-4.02645,215.8302,1.32318,0.034056,0.74551,0.0035619,0.00012762,0.046808,0.95768,0.19131,0.024663,0.962,0.778,0.75,0.932,350.63,1612,2051.3,627.67,0,1990-01-01,1999-12-31,River Tone,203.66
52006,Yeo at Pen Mill,2.96392,TRUE,0.00445,0.09379,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.603,235.0974,-1.2063,26.31134,1.28078,0.86043,0.73896,0.87752,0.72198,0.9276,-0.00445,0.62556,0.89617,18.82,-4.02645,176.5682,0.996,0.053786,0.71777,0.0039085,0.00012963,0.068853,0.93542,0.19458,0.02783,0.962,0.766,0.744,0.934,386.38,1702.3,1919.5,635.1,0,1990-01-01,1999-12-31,River Yeo,216.4
52007,Parrett at Chiselborough,0,FALSE,0.02207,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,93.021,146.9364,0.19115,18.3568,1.3003,0.81356,0.73508,0.84285,0.64137,0.90513,0.02207,1.25098,0.80448,18.82,1.37208,107.8596,1.0778,0.04765,0.72563,0.0038329,0.00012249,0.062443,0.94201,0.19383,0.027072,0.96,0.756,0.942,0.926,376.54,1683.4,726.03,668.43,0,1990-01-01,1999-12-31,River Parrett,74.26
52009,Sheppey at Fenny Castle,82.94403,TRUE,0.02383,0.21341,TRUE,2,0.3,0.2,0.3,0.3,TRUE,95.657,354.249,0.33602,97.51439,1.23198,0.89239,0.8601,0.90284,0.73521,0.94666,-0.02383,0.47933,0.94154,18.82,-0.10024,117.6751,0.996,0.026586,0.74623,0.0037684,0.00013934,0.039831,0.9647,0.19685,0.026568,0.97,0.926,0.77,0.93,376.92,690.76,1896.7,647.95,0,1990-01-01,1999-12-31,River Sheppey,58.16
52010,Brue at Lovington,2.16573,TRUE,0.03056,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,95.394,242.2572,-0.17082,25.53372,1.2515,0.80967,0.83589,0.88317,0.69426,0.90022,-0.03056,0.7248,0.86533,18.82,0.88131,19.52,0.996,0.041042,0.72295,0.0042437,0.00014023,0.056617,0.94761,0.2009,0.029944,0.958,0.73,0.896,0.932,397.38,1848.7,872.05,658.08,2.7,1990-01-01,1999-12-31,River Brue,137.81
52011,Cary at Somerton,1.98038,TRUE,0.08809,0.084,TRUE,2,0.3,0.2,0.3,0.3,TRUE,95.86,152.0299,-0.1048,31.3819,1.65945,0.8722,0.88471,0.88668,0.7166,0.93775,0.08809,0.53409,0.83061,18.82,-3.20849,78.41306,2.05935,0.081656,0.66827,0.0058974,0.00015442,0.10208,0.9004,0.205,0.036008,0.77,0.734,0.922,0.794,2048.5,1780.6,824.47,1917.4,0,1990-01-01,1999-12-31,River Cary,84.64
52015,Land Yeo at Wraxall Bridge,82.47912,TRUE,0.00734,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,95.209,454.8647,-4.10555,111.0522,0.99775,0.90385,0.87934,0.91229,0.73365,0.95076,0.00734,0.33297,0.92556,356.6371,-4.35363,186.3837,1.32318,0.032346,0.74191,0.0037244,0.00013796,0.045614,0.95892,0.1952,0.026398,0.95,0.776,0.732,0.688,386.75,1652.9,1814.3,2379,0,1990-01-01,1999-12-31,River Land Yeo,23.33
52016,Currypool Stream at Currypool Farm,91.35694,TRUE,0.03262,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,95.002,567.5556,-1.56019,97.48721,1.02901,0.92781,0.82715,0.93267,0.75158,0.96447,-0.03262,0.29288,0.95169,404.8967,-5.008,215.8302,0.996,0.038492,0.73695,0.0036832,0.00013029,0.052207,0.95214,0.19355,0.025932,0.962,0.908,0.76,0.686,475.48,805.29,2002.3,3182.7,0,1990-01-01,1999-12-31,River Currypool Stream,15.73
53005,Midford Brook at Midford,58.6087,TRUE,0.02473,0.12396,TRUE,2,0.3,0.2,0.3,0.3,TRUE,95.127,321.8882,-0.5792,77.35232,1.14906,0.93382,0.89204,0.93793,0.794,0.96668,-0.02473,0.4079,0.95391,18.82,-3.37208,215.8302,1.40498,0.036411,0.73904,0.0036843,0.00013029,0.049861,0.9546,0.19397,0.025994,0.966,0.748,0.904,0.94,366.31,1910.7,1006.8,618.94,0,1990-01-01,1999-12-31,River Midford Brook,147.27
53006,Frome (Bristol) at Frenchay,1.12741,FALSE,0.03283,0.06845,TRUE,2,0.3,0.2,0.3,0.3,TRUE,95.828,214.8629,-0.42158,27.11264,1.31982,0.91331,0.85236,0.92022,0.73948,0.95616,0.03283,0.45046,0.91371,18.82,-3.86286,147.1216,1.15959,0.054742,0.70546,0.0045455,0.00013782,0.071777,0.93229,0.20154,0.031891,0.964,0.722,0.906,0.916,406.59,1777.6,847.67,717.55,0,1990-01-01,1999-12-31,River Frome (Bristol),151.63
53007,Frome (Somerset) at Tellisford,8.07306,TRUE,0.01404,0.09866,TRUE,2,0.3,0.2,0.3,0.3,TRUE,95.301,304.1792,-0.83406,34.84013,1.20805,0.90197,0.86074,0.91072,0.76096,0.9498,-0.01404,0.4998,0.93177,18.82,-4.02645,186.3837,1.32318,0.033209,0.7395,0.0037944,0.00013023,0.046921,0.95763,0.19607,0.026945,0.718,0.946,0.912,0.916,1960,506.23,759.78,669.21,0,1990-01-01,1999-12-31,River Frome (Somerset),263.76
53008,Avon at Great Somerford,29.32525,TRUE,0.04563,0.08234,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.264,218.4452,-0.77416,75.04217,1.33577,0.94699,0.935,0.94966,0.8038,0.97455,0.04563,0.28727,0.91548,18.82,-2.55412,206.0147,1.48678,0.059935,0.69832,0.0046418,0.00013659,0.077878,0.92611,0.20199,0.032761,0.954,0.956,0.95,0.746,414.68,621.34,779.37,2334.1,0,1990-01-01,1999-12-31,River Avon,305.17
53009,Wellow Brook at Wellow,69.9063,TRUE,0.03045,0.10966,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.913,314.1907,-0.5211,90.92182,1.17342,0.94442,0.91252,0.94735,0.80976,0.97272,-0.03045,0.38872,0.95894,42.9498,-2.55412,166.7526,1.15959,0.032996,0.74551,0.0035836,0.00013023,0.045824,0.95865,0.19231,0.024905,0.692,0.928,0.906,0.926,2399.3,694.42,1070.6,605.8,0,1990-01-01,1999-12-31,River Wellow Brook,73.64
53013,Marden at Stanley,24.73309,TRUE,0.02021,0.08552,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.56,354.249,0.26294,29.66595,1.18318,0.89402,0.76425,0.90417,0.70178,0.94569,-0.02021,0.36686,0.92106,18.82,0.71771,107.8596,1.15959,0.081484,0.67148,0.0053826,0.00014268,0.10125,0.90186,0.20294,0.035478,0.734,0.694,0.772,0.91,1949.4,1945.7,1713.5,961.71,0,1990-01-01,1999-12-31,River Marden,99.46
53017,Boyd at Bitton,1.0917,FALSE,0.02875,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,95.993,210.6083,-0.3785,30.26524,1.14414,0.88979,0.90879,0.90073,0.7515,0.94395,0.02875,0.49557,0.89318,18.82,-4.02645,166.7526,1.24139,0.055709,0.70181,0.0047702,0.00014145,0.07328,0.9306,0.20319,0.032777,0.958,0.958,0.896,0.916,425.36,540.88,972.97,818.28,0,1990-01-01,1999-12-31,River Boyd,47.58
53018,Avon at Bathford,19.63298,TRUE,0.03618,0.11908,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.198,239.8467,-0.06004,52.45733,1.59309,0.95617,0.89782,0.95801,0.80649,0.97907,0.03618,0.30083,0.92513,18.82,0.88131,48.96653,1.81396,0.057555,0.70345,0.0045207,0.00013457,0.074517,0.92947,0.2008,0.031752,0.958,0.972,0.752,0.918,386.27,351.59,2056.4,731.6,0,1990-01-01,1999-12-31,River Avon,1569.35
53022,Avon at Bath ultrasonic,53.74206,TRUE,0.03584,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,95.719,263.2578,-0.49094,56.11125,1.77284,0.87871,0.84117,0.952,0.75577,0.9391,0.03584,0.44251,0.92815,18.82,-3.0449,225.6457,1.32318,0.018547,0.74193,0.0042127,0.00012225,0.034541,0.97107,0.20491,0.030689,0.714,0.756,0.766,0.704,1905.1,1633.1,1688.5,2369.9,7.2,2000-01-01,2009-12-31,River Avon,1621.88
53023,Sherston Avon at Fosseway,44.14333,TRUE,0.001,0.08908,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.227,172.4315,-0.88811,132.9536,2.15916,0.95136,0.93052,0.95361,0.80117,0.97546,0.001,0.27903,0.95516,42.9498,-1.57257,206.0147,2.38653,0.053513,0.70708,0.0044496,0.00013602,0.070841,0.93331,0.20118,0.03158,0.712,0.754,0.91,0.734,1960.8,1692.7,821.51,2003.7,0,1990-01-01,1999-12-31,River Sherston Avon,77.73
53028,By Brook at Middlehill,38.00726,TRUE,0.00487,0.09521,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.058,184.9342,0.60137,112.1683,2.50075,0.95416,0.96086,0.95617,0.81418,0.97682,0.00487,0.31856,0.96905,18.82,-0.26384,147.1216,3.69527,0.050108,0.71286,0.004297,0.00013388,0.066758,0.93749,0.20014,0.030646,0.734,0.932,0.914,0.75,2007.3,651.85,894.09,2121.5,0,1990-01-01,1999-12-31,River By Brook,99.48
54001,Severn at Bewdley,55.36416,TRUE,0.00603,0.07953,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.252,298.8674,-0.77117,55.14687,3.34009,0.93121,0.86689,0.93564,0.76836,0.96535,-0.00603,0.34048,0.96368,18.82,-2.39053,29.33551,3.53167,0.025471,0.74281,0.0039895,0.00012145,0.039193,0.96578,0.19958,0.028768,0.706,0.976,0.94,0.702,3099.3,397.09,915.6,2179.9,0,1990-01-01,1999-12-31,River Severn,4329.9
54002,Avon at Evesham,52.93184,TRUE,0.03854,0.04234,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.936,259.8228,-0.29408,19.10595,2.21772,0.91787,0.22601,0.9241,0.70413,0.9585,-0.03854,0.22826,0.93051,18.82,-3.0449,137.3061,1.65037,0.10083,0.63363,0.0072221,0.0001621,0.12685,0.87515,0.21024,0.043086,0.766,0.898,0.86,0.886,1855.9,796.98,1144.7,1020.1,0,1990-01-01,1999-12-31,River Avon,2207.95
54003,Vyrnwy at Vyrnwy Reservoir,32.77859,TRUE,0.08147,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,90.203,685.3982,-14.37723,221.4064,1.17342,0.56852,0.3627,0.69858,0.36642,0.76092,0.08147,2.62894,0.58481,1008.142,-4.84441,186.3837,2.05935,0.0018138,0.82315,0.005593,0.00012204,0.0071631,0.99337,0.1622,0.012195,0.702,0.98,0.964,0.854,2033.1,296.65,462.48,978.78,0,1990-01-01,1999-12-31,River Vyrnwy,74.03
54004,Sowe at Stoneleigh,4.34774,FALSE,0.05179,0.08403,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.881,548.0006,0.47788,9.39911,1.23426,0.78147,0.28809,0.82066,0.51064,0.88792,-0.05179,0.43435,0.86633,18.82,0.88131,39.15102,0.996,0.091824,0.64536,0.0065765,0.00015602,0.11686,0.88576,0.2098,0.041752,0.962,0.808,0.814,0.81,453.9,1288.1,1370.8,1803,0,1990-01-01,1999-12-31,River Sowe,263.52
54005,Severn at Montford,38.16704,TRUE,0.01134,0.1096,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.434,210.6083,-0.74607,79.83803,2.38363,0.94623,0.8494,0.94898,0.79171,0.97295,-0.01134,0.52752,0.96916,42.9498,-1.73616,88.22857,2.38653,0.0098793,0.77921,0.0036752,0.000109,0.019781,0.98489,0.18732,0.02172,0.978,0.698,0.938,0.938,319.96,2083.5,675.91,506.05,0,1990-01-01,1999-12-31,River Severn,2026.77
54007,Arrow at Broom,1.11358,FALSE,0.09818,0.0576,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.295,228.1492,-0.45434,14.87973,1.24174,0.77471,-0.67286,0.81613,0.54712,0.88256,-0.09818,0.50053,0.80652,18.82,-4.19004,156.9371,1.24139,0.083808,0.65686,0.0063266,0.00015514,0.10714,0.89559,0.20917,0.040043,0.96,0.784,0.81,0.896,464.19,1404.9,1534,1156.6,0,1990-01-01,1999-12-31,River Arrow,320.83
54008,Teme at Tenbury,40.84131,TRUE,0.02658,0.07448,TRUE,2,0.3,0.2,0.3,0.3,TRUE,95.836,228.1492,-0.36783,62.80282,1.58333,0.94997,0.95736,0.95235,0.81171,0.97521,0.02658,0.31833,0.93801,18.82,-2.55412,176.5682,1.81396,0.03661,0.72634,0.0042643,0.00012738,0.052059,0.95266,0.20182,0.030614,0.97,0.75,0.908,0.926,378.18,1572.7,835.53,715.49,0,1990-01-01,1999-12-31,River Teme,1124.62
54011,Salwarpe at Harford Hill,17.66645,TRUE,0.07498,0.04436,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.95,391.5057,-0.77117,15.02928,1.28078,0.85526,0.17881,0.87356,0.58933,0.92788,-0.07498,0.27849,0.89253,18.82,-5.008,176.5682,0.996,0.05369,0.68579,0.0057008,0.00014302,0.075996,0.92816,0.21307,0.039887,0.764,0.938,0.904,0.894,1927.1,587.03,940.43,1202.5,0,1995-01-01,2004-12-31,River Salwarpe,186.52
54012,Tern at Walcot,90.15758,TRUE,0.06475,0.03816,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.514,415.715,-0.64854,38.09184,2.11036,0.89416,0.41478,0.90429,0.66955,0.95272,-0.06475,0.17889,0.90832,284.2478,-2.55412,19.52,1.65037,0.075896,0.65982,0.0070959,0.00016015,0.098777,0.90353,0.21387,0.041805,0.946,0.74,0.77,0.81,504.51,1569.9,1622.1,1708.4,0,1990-01-01,1999-12-31,River Tern,851.65
54015,Bow Brook at Besford Bridge,0.5571,FALSE,0.1082,0.0401,TRUE,2,0.3,0.2,0.3,0.3,TRUE,95.878,206.438,-0.54375,15.02928,1.3491,0.6983,0.77078,0.78258,0.59458,0.8396,0.1082,0.61685,0.70176,18.82,-3.69927,127.4906,1.24139,0.1066,0.62935,0.0071529,0.00016093,0.1326,0.86928,0.20889,0.042579,0.772,0.792,0.782,0.778,1923.9,1478.8,1591.5,1859.7,2.1,1990-01-01,1999-12-31,River Bow Brook,158.31
54016,Roden at Rodington,82.78267,TRUE,0.00358,0.06243,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.375,350.7241,-0.92863,43.81604,2.13964,0.9336,0.86214,0.93774,0.78731,0.96641,0.00358,0.16253,0.96292,42.9498,-3.69927,166.7526,2.30473,0.08275,0.65549,0.0070218,0.00015904,0.10541,0.89672,0.21165,0.040994,0.948,0.726,0.788,0.904,415.7,1723.9,1625.6,884.13,0,1990-01-01,1999-12-31,River Roden,261.94
54017,Leadon at Wedderburn Bridge,45.91539,TRUE,0.02753,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,96.088,255.1146,-1.55975,38.31352,1.44808,0.88194,0.78577,0.89441,0.69978,0.93931,0.02753,0.3102,0.90309,18.82,-3.0449,147.1216,1.73216,0.096535,0.65105,0.0058893,0.00014775,0.11881,0.88389,0.20389,0.037986,0.944,0.804,0.776,0.782,427.11,1475.3,1693.5,1826.6,0,1990-01-01,1999-12-31,River Leadon,287.41
54018,Rea Brook at Hookagate,21.30046,TRUE,0.01996,0.07032,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.386,217.5719,-0.64697,39.4649,1.27716,0.90973,0.90122,0.9172,0.76227,0.95405,0.01996,0.35165,0.92003,42.9498,-3.69927,186.3837,1.40498,0.045073,0.70645,0.0051404,0.00014277,0.063177,0.94086,0.20809,0.034636,0.958,0.77,0.772,0.748,412.44,1782,1607.8,1977,0,1990-01-01,1999-12-31,River Rea Brook,172.85
54019,Avon at Stareton,31.46382,TRUE,0.00639,0.03774,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.586,225.6974,-0.26247,18.66577,2.31258,0.90472,0.61562,0.91301,0.72142,0.95204,0.00639,0.2711,0.89923,18.82,-2.22694,176.5682,1.89576,0.095752,0.63842,0.0070743,0.00016209,0.12174,0.88044,0.21083,0.043002,0.762,0.79,0.91,0.906,2560,1632.1,898.94,1184.3,0,1990-01-01,1999-12-31,River Avon,346.06
54020,Perry at Yeaton,83.34357,TRUE,0.03123,0.04711,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.017,323.7592,-1.45581,50.90698,1.57357,0.93849,0.64892,0.94205,0.75814,0.96978,-0.03123,0.185,0.9563,42.9498,-4.19004,186.3837,2.22294,0.068851,0.67935,0.0057288,0.00014718,0.088993,0.91416,0.20707,0.036809,0.968,0.936,0.76,0.81,416.62,604.45,1853.2,2087.5,0,1990-01-01,1999-12-31,River Perry,188.08
54022,Severn at Plynlimon flume,5.20122,TRUE,0.04562,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,90.337,12.09282,-2.68303,106.5349,1.11066,0.82686,0.85451,0.85241,0.67357,0.91128,-0.04562,3.17554,0.89284,163.5988,-3.53567,58.78204,0.996,0.00088641,0.83704,0.0069272,0.00015885,0.0049934,0.99314,0.15218,0.0095882,0.976,0.678,0.652,0.918,309.2,2229,2471.4,619.32,0,1990-01-01,1999-12-31,River Severn,8.75
54024,Worfe at Burcote,85.2607,TRUE,0.08051,0.02655,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.281,564.3419,-3.97291,41.90109,2.05341,0.89274,0.46528,0.90313,0.64866,0.9547,-0.08051,0.10079,0.89121,622.0649,-4.84441,19.52,1.32318,0.074797,0.66189,0.0068134,0.00016016,0.097732,0.90482,0.21333,0.041303,0.968,0.916,0.814,0.908,468.3,814.31,1431,980.26,0,1990-01-01,1999-12-31,River Worfe,255.22
54025,Dulas at Rhos-y-pentref,2.02344,FALSE,0.01845,0.32182,TRUE,2,0.3,0.2,0.3,0.3,TRUE,92.924,111.0273,-0.5446,70.82622,1.09418,0.92944,0.94335,0.93409,0.80424,0.96442,-0.01845,0.88099,0.95759,42.9498,-2.88131,19.52,0.996,0.0071334,0.79161,0.00389,0.00011385,0.015658,0.98832,0.18088,0.018833,0.702,0.954,0.938,0.654,2213.1,450.09,593.83,2407.5,0,1990-01-01,1999-12-31,River Dulas,53.33
54027,Frome at Ebley Mill,93.70496,TRUE,0.03304,0.09097,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.413,432.6807,-1.05539,340.3587,2.12988,0.93983,0.88269,0.94324,0.75434,0.97326,-0.03304,0.18021,0.93775,453.1563,-1.0818,372.8784,2.14114,0.050911,0.70982,0.0044436,0.00013503,0.067684,0.9365,0.20169,0.031508,0.954,0.768,0.898,0.714,390.69,1556.7,1004.5,2140.6,0,1990-01-01,1999-12-31,River Frome,196.71
54028,Vyrnwy at Llanymynech,10.11093,TRUE,0.0207,0.15565,TRUE,2,0.3,0.2,0.3,0.3,TRUE,92.657,194.416,-0.74607,63.434,1.35886,0.91203,0.92308,0.91915,0.7777,0.95515,-0.0207,0.9403,0.93658,67.07959,-3.37208,206.0147,1.0778,0.0059163,0.79388,0.0039662,0.00010671,0.014266,0.98956,0.18028,0.01851,0.682,0.704,0.948,0.652,2065.9,1820,564.55,2141.3,0,1990-01-01,1999-12-31,River Vyrnwy,779.14
54029,Teme at Knightsford Bridge,40.21974,TRUE,0.02477,0.06985,TRUE,2,0.3,0.2,0.3,0.3,TRUE,95.88,232.7582,-0.72126,48.42422,2.04204,0.94825,0.93995,0.9508,0.80408,0.97428,0.02477,0.29748,0.93762,18.82,-2.55412,147.1216,1.89576,0.041163,0.71917,0.0044417,0.00012983,0.057352,0.94719,0.20296,0.031636,0.732,0.94,0.914,0.924,1939.8,627.01,875,742.98,0,1990-01-01,1999-12-31,River Teme,1483.65
54032,Severn at Saxons Lode,68.28813,TRUE,0.0029,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,96.482,345.4202,-0.65048,66.7168,2.65287,0.91151,0.88907,0.9187,0.75172,0.95504,0.0029,0.3329,0.95048,18.82,-2.22694,19.52,3.53167,0.033777,0.72906,0.0042904,0.00012589,0.048904,0.95582,0.20216,0.030793,0.716,0.952,0.756,0.924,2087.7,469.69,1929.3,787.53,0,1990-01-01,1999-12-31,River Severn,6864.88
54034,Dowles Brook at Oak Cottage,1.61587,TRUE,0.06807,0.06676,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.083,233.8735,-0.3649,21.32234,1.20378,0.84563,0.88609,0.86627,0.68765,0.92255,0.06807,0.47864,0.82596,18.82,-3.69927,176.5682,1.15959,0.069865,0.67601,0.0057683,0.00014795,0.090962,0.91221,0.20826,0.037501,0.954,0.794,0.896,0.74,425.05,1439.4,910.19,1906.6,0,1990-01-01,1999-12-31,River Dowles Brook,44.16
54036,Isbourne at Hinton on the Green,14.1909,TRUE,0.03449,0.04162,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.366,257.2376,-1.1752,21.5419,1.24174,0.8481,0.63691,0.86813,0.66354,0.92136,-0.03449,0.35105,0.8706,18.82,-3.86286,176.5682,1.40498,0.08484,0.65943,0.00621,0.00015274,0.10704,0.89547,0.20732,0.038441,0.954,0.8,0.89,0.922,426.98,1412.8,888.96,814.54,0,1990-01-01,1999-12-31,River Isbourne,92.83
54038,Tanat at Llanyblodwel,25.54221,TRUE,0.00586,0.11233,TRUE,2,0.3,0.2,0.3,0.3,TRUE,93.067,166.003,-0.33349,94.67821,1.17709,0.9025,0.94613,0.92525,0.7824,0.95034,-0.00586,0.93476,0.94418,18.82,-2.22694,98.04408,0.996,0.0083265,0.78813,0.0038388,0.00010846,0.017388,0.98679,0.18232,0.019399,0.688,0.704,0.702,0.942,2292,2033.7,2466.1,475.53,3.3,1990-01-01,1999-12-31,River Tanat,241.13
54044,Tern at Ternhill,87.23291,TRUE,0.07924,0.05444,TRUE,2,0.3,0.2,0.3,0.3,TRUE,97.061,943.8809,-0.69675,34.12397,1.54429,0.7729,0.17487,0.81493,0.44356,0.90708,-0.07924,0.2216,0.8438,1177.05,-3.20849,19.52,0.996,0.057656,0.68571,0.0060585,0.00015182,0.077721,0.9255,0.21165,0.038334,0.966,0.792,0.814,0.878,435.52,1523,1454.7,1088.2,0,1990-01-01,1999-12-31,River Tern,95.72
54048,Dene at Wellesbourne,0.15594,FALSE,0.09432,0.06082,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.331,202.6364,-0.37227,19.34015,1.17364,0.78607,0.79352,0.82377,0.61376,0.89561,0.09432,0.4722,0.73603,18.82,1.0449,58.78204,0.996,0.12448,0.60392,0.00847,0.00017324,0.1537,0.84716,0.21035,0.046104,0.762,0.912,0.8,0.9,1715.3,789.23,1530.7,1015.9,0,1990-01-01,1999-12-31,River Dene,96.55
54049,Leam at Princes Drive Weir,24.28486,TRUE,0.09307,0.03808,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.214,231.2582,-0.48119,18.37769,2.15703,0.84787,0.5871,0.86796,0.63346,0.92604,0.09307,0.35649,0.80169,18.82,-2.55412,147.1216,1.73216,0.10419,0.62922,0.0074701,0.00016381,0.13074,0.87089,0.21042,0.043303,0.948,0.91,0.858,0.786,501.78,905.02,1436,2019.9,0,1990-01-01,1999-12-31,River Leam,367.11
54052,Bailey Brook at Ternhill,71.01795,TRUE,0.13077,0.05229,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.764,292.1971,-0.3992,47.5502,1.37736,0.64966,0.07763,0.74055,0.4951,0.82537,-0.13077,0.47921,0.77622,18.82,-2.88131,196.1992,1.32318,0.074173,0.66486,0.0067455,0.00015769,0.096118,0.90639,0.21231,0.040465,0.968,0.746,0.776,0.806,449.9,1773,1711.6,2116.8,0,1990-01-01,1999-12-31,River Bailey Brook,38.5
54057,Severn at Haw Bridge,67.98594,TRUE,0.00842,0.06025,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.896,317.3483,-0.4875,54.05489,3.33033,0.9092,0.81308,0.91676,0.73071,0.95392,-0.00842,0.29465,0.94931,18.82,-2.22694,19.52,3.20449,0.048117,0.70707,0.004898,0.00013321,0.065454,0.93867,0.20526,0.033892,0.714,0.67,0.932,0.906,1850.9,2040.9,703.62,864.19,0,1990-01-01,1999-12-31,River Severn,9885.46
